Timestamp;'Global radiation';'Direct solar radiation';'Reflected radiation';'Diffuse radiation';Air temperature
12.05.2024 00:00;0.0;0.0;0.0;0.0;5.8
12.05.2024 00:15;0.0;0.0;0.0;0.0;5.8
12.05.2024 00:30;0.0;0.0;0.0;0.0;5.8
12.05.2024 00:45;0.0;0.0;0.0;0.0;5.8
12.05.2024 01:00;0.0;0.0;0.0;0.0;4.5
12.05.2024 01:15;0.0;0.0;0.0;0.0;4.5
12.05.2024 01:30;0.0;0.0;0.0;0.0;4.5
12.05.2024 01:45;0.0;0.0;0.0;0.3;4.5
12.05.2024 02:00;0.0;0.0;0.0;0.0;2.6
12.05.2024 02:15;0.0;0.0;0.0;0.4;2.6
12.05.2024 02:30;0.0;0.0;0.0;0.0;2.6
12.05.2024 02:45;0.0;0.0;0.0;0.2;2.6
12.05.2024 03:00;0.0;0.9;0.0;0.0;1.2
12.05.2024 03:15;0.0;0.0;0.0;0.0;1.2
12.05.2024 03:30;0.0;0.0;0.0;0.0;1.2
12.05.2024 03:45;0.0;0.0;0.0;0.2;1.2
12.05.2024 04:00;0.0;0.0;0.0;0.0;-0.2
12.05.2024 04:15;0.0;0.0;0.0;0.9;-0.2
12.05.2024 04:30;0.0;0.0;0.0;1.3;-0.2
12.05.2024 04:45;1.6;0.0;0.0;3.9;-0.2
12.05.2024 05:00;6.2;0.2;0.5;7.5;-1.0
12.05.2024 05:15;15.7;61.5;1.1;11.9;-1.0
12.05.2024 05:30;30.0;23.5;8.6;22.5;-1.0
12.05.2024 05:45;24.7;3.8;4.2;28.1;-1.0
12.05.2024 06:00;25.0;1.1;3.1;27.5;-1.0
12.05.2024 06:15;32.3;9.1;5.2;35.0;-1.0
12.05.2024 06:30;84.2;186.5;15.8;46.3;-1.0
12.05.2024 06:45;139.3;543.4;40.1;60.1;-1.0
12.05.2024 07:00;99.3;90.0;22.9;82.9;1.4
12.05.2024 07:15;109.7;21.8;25.2;114.9;1.4
12.05.2024 07:30;140.1;13.1;32.1;146.7;1.4
12.05.2024 07:45;165.9;13.5;38.0;173.9;1.4
12.05.2024 08:00;216.1;36.0;50.1;211.9;3.9
12.05.2024 08:15;371.3;425.4;83.1;152.9;3.9
12.05.2024 08:30;447.7;826.8;112.4;123.0;3.9
12.05.2024 08:45;259.1;27.1;59.6;261.7;3.9
12.05.2024 09:00;345.7;210.2;87.4;285.5;7.5
12.05.2024 09:15;379.5;109.0;84.1;325.0;7.5
12.05.2024 09:30;377.7;145.1;87.9;310.1;7.5
12.05.2024 09:45;554.2;690.1;129.7;171.6;7.5
12.05.2024 10:00;588.5;760.2;137.7;153.4;9.7
12.05.2024 10:15;366.5;118.6;84.2;317.5;9.7
12.05.2024 10:30;322.9;4.3;72.3;332.9;9.7
12.05.2024 10:45;339.6;8.5;75.7;348.7;9.7
12.05.2024 11:00;338.9;7.2;73.9;350.0;10.2
12.05.2024 11:15;455.5;12.6;103.1;473.2;10.2
12.05.2024 11:30;321.5;6.6;71.6;341.9;10.2
12.05.2024 11:45;484.1;60.0;114.9;445.9;10.2
12.05.2024 12:00;376.9;12.1;85.1;392.7;11.4
12.05.2024 12:15;259.6;2.0;56.6;272.8;11.4
12.05.2024 12:30;212.4;5.6;46.0;221.8;11.4
12.05.2024 12:45;299.7;8.1;63.7;307.2;11.4
12.05.2024 13:00;375.6;12.4;80.3;382.8;11.9
12.05.2024 13:15;460.9;38.5;101.3;461.9;11.9
12.05.2024 13:30;610.2;143.3;128.8;448.3;11.9
12.05.2024 13:45;425.7;17.7;96.2;448.2;11.9
12.05.2024 14:00;392.7;11.7;85.6;412.1;13.4
12.05.2024 14:15;353.8;9.9;78.2;375.3;13.4
12.05.2024 14:30;464.2;26.3;93.4;444.4;13.4
12.05.2024 14:45;494.6;83.0;106.6;457.5;13.4
12.05.2024 15:00;573.4;186.6;119.6;459.6;14.0
12.05.2024 15:15;515.5;91.6;110.8;468.6;14.0
12.05.2024 15:30;503.6;209.5;114.5;413.1;14.0
12.05.2024 15:45;347.1;1.9;75.4;360.1;14.0
12.05.2024 16:00;229.3;0.0;50.0;243.5;14.4
12.05.2024 16:15;184.9;0.0;38.5;193.1;14.4
12.05.2024 16:30;203.1;2.3;42.5;213.0;14.4
12.05.2024 16:45;255.1;2.5;55.6;273.0;14.4
12.05.2024 17:00;179.5;0.0;38.2;190.6;14.1
12.05.2024 17:15;158.0;1.1;34.8;167.2;14.1
12.05.2024 17:30;132.9;0.0;27.9;138.5;14.1
12.05.2024 17:45;158.0;1.2;33.4;168.9;14.1
12.05.2024 18:00;93.8;0.0;19.4;101.6;13.2
12.05.2024 18:15;48.1;0.0;9.9;52.5;13.2
12.05.2024 18:30;57.5;0.8;11.1;61.0;13.2
12.05.2024 18:45;32.3;1.3;6.2;36.6;13.2
12.05.2024 19:00;45.8;0.8;8.7;48.3;12.2
12.05.2024 19:15;23.6;0.0;4.4;27.1;12.2
12.05.2024 19:30;18.7;0.4;3.8;21.4;12.2
12.05.2024 19:45;13.8;0.0;1.5;16.6;12.2
12.05.2024 20:00;6.3;0.0;1.0;10.4;11.3
12.05.2024 20:15;8.4;0.0;0.8;10.5;11.3
12.05.2024 20:30;7.0;0.0;0.9;9.7;11.3
12.05.2024 20:45;3.5;0.0;0.1;5.9;11.3
12.05.2024 21:00;1.5;0.0;0.0;3.1;10.8
12.05.2024 21:15;0.9;0.0;0.0;2.9;10.8
12.05.2024 21:30;0.0;0.0;0.0;1.9;10.8
12.05.2024 21:45;0.0;0.0;0.0;0.3;10.8
12.05.2024 22:00;0.0;0.0;0.0;0.1;10.1
12.05.2024 22:15;0.0;0.0;0.0;1.1;10.1
12.05.2024 22:30;0.0;0.1;0.0;0.5;10.1
12.05.2024 22:45;0.0;2.0;0.0;0.5;10.1
12.05.2024 23:00;0.0;1.1;0.0;2.0;10.5
12.05.2024 23:15;0.0;0.7;0.0;0.7;10.5
12.05.2024 23:30;0.0;0.9;0.0;0.9;10.5
12.05.2024 23:45;0.0;0.0;0.0;0.1;10.5
13.05.2024 00:00;0.0;0.0;0.0;0.0;10.3
13.05.2024 00:15;0.0;0.7;0.0;0.9;10.3
13.05.2024 00:30;0.0;0.3;0.0;0.9;10.3
13.05.2024 00:45;0.0;0.0;0.0;0.5;10.3
13.05.2024 01:00;0.0;0.0;0.0;0.0;9.2
13.05.2024 01:15;0.0;0.0;0.0;1.3;9.2
13.05.2024 01:30;0.0;0.0;0.0;0.0;9.2
13.05.2024 01:45;0.0;0.0;0.0;0.0;9.2
13.05.2024 02:00;0.0;0.0;0.0;0.2;8.4
13.05.2024 02:15;0.0;0.0;0.0;0.7;8.4
13.05.2024 02:30;0.0;0.9;0.0;1.2;8.4
13.05.2024 02:45;0.0;0.1;0.0;0.4;8.4
13.05.2024 03:00;0.0;0.0;0.0;1.2;8.5
13.05.2024 03:15;0.0;0.2;0.0;0.9;8.5
13.05.2024 03:30;0.0;0.5;0.0;0.8;8.5
13.05.2024 03:45;0.0;0.1;0.0;1.0;8.5
13.05.2024 04:00;0.0;0.0;0.0;0.5;8.3
13.05.2024 04:15;0.0;0.2;0.0;0.5;8.3
13.05.2024 04:30;0.0;0.0;0.0;1.7;8.3
13.05.2024 04:45;0.2;0.0;0.0;1.2;8.3
13.05.2024 05:00;0.6;0.0;0.0;2.7;8.0
13.05.2024 05:15;2.0;0.0;0.0;3.3;8.0
13.05.2024 05:30;3.3;0.8;0.6;5.3;8.0
13.05.2024 05:45;6.1;0.9;0.6;8.7;8.0
13.05.2024 06:00;4.4;0.0;0.3;6.1;7.7
13.05.2024 06:15;7.0;1.3;1.0;9.3;7.7
13.05.2024 06:30;13.4;1.7;1.6;14.7;7.7
13.05.2024 06:45;20.8;1.4;4.1;22.1;7.7
13.05.2024 07:00;23.2;1.2;5.1;24.9;8.1
13.05.2024 07:15;65.3;2.8;12.7;68.1;8.1
13.05.2024 07:30;119.0;6.8;27.4;127.6;8.1
13.05.2024 07:45;110.2;7.2;24.3;115.5;8.1
13.05.2024 08:00;98.8;5.7;21.3;104.3;8.9
13.05.2024 08:15;116.0;5.9;24.9;124.9;8.9
13.05.2024 08:30;213.3;22.3;48.7;212.6;8.9
13.05.2024 08:45;250.6;38.7;55.6;245.7;8.9
13.05.2024 09:00;257.5;17.0;59.1;267.1;10.6
13.05.2024 09:15;219.1;10.6;50.2;230.9;10.6
13.05.2024 09:30;258.9;32.6;59.9;271.5;10.6
13.05.2024 09:45;355.9;185.2;77.8;294.8;10.6
13.05.2024 10:00;353.7;335.7;78.3;339.4;12.8
13.05.2024 10:15;384.0;164.4;73.8;246.1;12.8
13.05.2024 10:30;563.6;626.8;110.3;359.8;12.8
13.05.2024 10:45;339.2;239.5;115.1;327.8;12.8
13.05.2024 11:00;597.1;624.2;97.6;254.4;15.9
13.05.2024 11:15;381.8;94.9;84.4;357.8;15.9
13.05.2024 11:30;814.7;222.4;186.8;445.7;15.9
13.05.2024 11:45;290.3;11.9;64.1;303.1;15.9
13.05.2024 12:00;765.9;892.3;173.1;132.4;17.5
13.05.2024 12:15;863.3;896.3;188.5;214.2;17.5
13.05.2024 12:30;450.4;882.6;167.6;297.9;17.5
13.05.2024 12:45;510.6;80.3;119.5;327.2;17.5
13.05.2024 13:00;275.2;70.2;62.6;294.6;19.1
13.05.2024 13:15;914.2;896.8;200.8;264.4;19.1
13.05.2024 13:30;199.7;2.0;38.0;197.3;19.1
13.05.2024 13:45;430.0;258.3;94.7;348.4;19.1
13.05.2024 14:00;269.5;10.6;58.4;291.5;19.0
13.05.2024 14:15;799.1;879.8;181.8;191.2;19.0
13.05.2024 14:30;624.3;350.9;165.9;330.1;19.0
13.05.2024 14:45;174.2;0.0;36.7;183.9;19.0
13.05.2024 15:00;277.9;4.9;57.7;277.2;19.5
13.05.2024 15:15;256.2;7.5;53.9;256.9;19.5
13.05.2024 15:30;235.6;827.5;37.4;187.8;19.5
13.05.2024 15:45;273.6;14.0;56.7;296.1;19.5
13.05.2024 16:00;315.4;180.8;61.2;271.2;20.3
13.05.2024 16:15;413.3;218.8;122.7;325.5;20.3
13.05.2024 16:30;423.4;136.2;88.8;335.8;20.3
13.05.2024 16:45;342.1;57.0;73.5;307.3;20.3
13.05.2024 17:00;116.6;0.0;24.7;122.6;20.0
13.05.2024 17:15;204.5;1.9;41.8;210.3;20.0
13.05.2024 17:30;275.9;12.4;59.2;271.4;20.0
13.05.2024 17:45;169.5;8.0;35.3;164.1;20.0
13.05.2024 18:00;121.2;0.6;25.7;127.8;19.9
13.05.2024 18:15;118.0;1.4;24.8;129.2;19.9
13.05.2024 18:30;139.6;5.0;30.2;149.9;19.9
13.05.2024 18:45;117.9;3.1;24.0;125.7;19.9
13.05.2024 19:00;119.7;3.7;24.9;130.3;19.9
13.05.2024 19:15;181.8;13.0;40.6;129.8;19.9
13.05.2024 19:30;110.6;7.7;23.5;117.1;19.9
13.05.2024 19:45;93.6;5.3;19.6;101.6;19.9
13.05.2024 20:00;56.2;2.7;10.8;60.9;19.7
13.05.2024 20:15;45.7;0.0;8.9;50.0;19.7
13.05.2024 20:30;118.2;138.3;31.4;84.0;19.7
13.05.2024 20:45;96.1;313.4;20.2;63.9;19.7
13.05.2024 21:00;84.6;261.3;14.1;62.4;19.1
13.05.2024 21:15;46.1;188.6;7.1;36.3;19.1
13.05.2024 21:30;23.9;102.4;3.0;22.0;19.1
13.05.2024 21:45;7.8;0.0;0.0;10.1;19.1
13.05.2024 22:00;1.6;0.0;0.0;4.0;16.9
13.05.2024 22:15;0.0;0.0;0.0;0.7;16.9
13.05.2024 22:30;0.0;0.0;0.0;0.3;16.9
13.05.2024 22:45;0.0;0.0;0.0;0.0;16.9
13.05.2024 23:00;0.0;0.0;0.0;0.0;14.6
13.05.2024 23:15;0.0;0.0;0.0;0.6;14.6
13.05.2024 23:30;0.0;0.0;0.0;0.0;14.6
13.05.2024 23:45;0.0;0.0;0.0;0.0;14.6
14.05.2024 00:00;0.0;0.0;0.0;0.0;12.8
14.05.2024 00:15;0.0;0.0;0.0;0.3;12.8
14.05.2024 00:30;0.0;0.0;0.0;0.3;12.8
14.05.2024 00:45;0.0;0.0;0.0;0.3;12.8
14.05.2024 01:00;0.0;0.0;0.0;0.0;11.1
14.05.2024 01:15;0.0;0.0;0.0;0.3;11.1
14.05.2024 01:30;0.0;0.0;0.0;0.0;11.1
14.05.2024 01:45;0.0;0.0;0.0;0.1;11.1
14.05.2024 02:00;0.0;0.0;0.0;0.0;8.7
14.05.2024 02:15;0.0;0.0;0.0;0.1;8.7
14.05.2024 02:30;0.0;0.0;0.0;0.6;8.7
14.05.2024 02:45;0.0;0.0;0.0;0.0;8.7
14.05.2024 03:00;0.0;0.0;0.0;0.0;7.9
14.05.2024 03:15;0.0;0.0;0.0;0.2;7.9
14.05.2024 03:30;0.0;0.0;0.0;0.3;7.9
14.05.2024 03:45;0.0;0.0;0.0;0.4;7.9
14.05.2024 04:00;0.0;0.0;0.0;0.1;7.9
14.05.2024 04:15;0.0;0.0;0.0;1.2;7.9
14.05.2024 04:30;0.0;0.0;0.0;2.3;7.9
14.05.2024 04:45;2.6;0.0;0.0;5.5;7.9
14.05.2024 05:00;8.9;1.8;1.6;11.5;6.7
14.05.2024 05:15;22.7;71.0;4.5;18.9;6.7
14.05.2024 05:30;39.9;114.3;11.5;26.9;6.7
14.05.2024 05:45;58.4;293.8;17.6;34.1;6.7
14.05.2024 06:00;73.8;286.1;20.0;42.3;7.5
14.05.2024 06:15;104.9;410.3;29.9;48.6;7.5
14.05.2024 06:30;129.6;462.6;36.7;51.7;7.5
14.05.2024 06:45;143.8;452.1;38.5;55.7;7.5
14.05.2024 07:00;147.0;397.6;37.5;60.3;9.3
14.05.2024 07:15;165.7;404.2;41.7;62.3;9.3
14.05.2024 07:30;238.4;615.1;62.2;64.4;9.3
14.05.2024 07:45;276.4;662.4;70.5;65.3;9.3
14.05.2024 08:00;306.3;684.0;77.2;69.7;13.0
14.05.2024 08:15;334.9;699.7;83.0;72.8;13.0
14.05.2024 08:30;364.3;724.8;89.8;70.8;13.0
14.05.2024 08:45;402.0;748.1;96.8;74.1;13.0
14.05.2024 09:00;431.7;772.0;103.5;72.3;15.7
14.05.2024 09:15;461.7;780.2;110.6;76.9;15.7
14.05.2024 09:30;478.7;764.4;113.1;82.4;15.7
14.05.2024 09:45;518.4;813.3;121.7;75.9;15.7
14.05.2024 10:00;543.2;825.0;126.6;77.6;18.1
14.05.2024 10:15;568.3;835.9;130.8;79.1;18.1
14.05.2024 10:30;591.5;837.7;134.9;80.9;18.1
14.05.2024 10:45;616.0;846.9;140.2;81.8;18.1
14.05.2024 11:00;636.6;854.9;143.9;84.8;20.1
14.05.2024 11:15;655.6;858.0;147.4;86.6;20.1
14.05.2024 11:30;670.4;854.8;150.4;92.7;20.1
14.05.2024 11:45;683.9;846.6;152.3;101.1;20.1
14.05.2024 12:00;707.5;830.2;157.7;123.2;20.8
14.05.2024 12:15;711.4;827.4;157.1;128.0;20.8
14.05.2024 12:30;701.3;720.4;156.2;189.4;20.8
14.05.2024 12:45;708.6;695.2;156.6;217.0;20.8
14.05.2024 13:00;707.2;680.6;156.4;237.6;21.9
14.05.2024 13:15;671.3;594.8;147.1;243.0;21.9
14.05.2024 13:30;681.7;606.7;150.9;245.8;21.9
14.05.2024 13:45;689.1;592.6;152.5;280.2;21.9
14.05.2024 14:00;612.2;497.5;133.7;257.8;21.9
14.05.2024 14:15;674.1;606.1;151.2;252.9;21.9
14.05.2024 14:30;741.4;725.3;165.2;238.5;21.9
14.05.2024 14:45;739.2;685.8;165.3;273.4;21.9
14.05.2024 15:00;733.6;631.5;165.8;303.7;23.0
14.05.2024 15:15;659.8;507.6;148.3;328.7;23.0
14.05.2024 15:30;623.7;453.1;134.6;336.5;23.0
14.05.2024 15:45;524.1;311.3;119.0;337.0;23.0
14.05.2024 16:00;411.5;228.1;89.5;284.0;22.8
14.05.2024 16:15;544.7;555.0;124.6;214.2;22.8
14.05.2024 16:30;570.4;732.8;131.9;141.8;22.8
14.05.2024 16:45;132.6;0.0;21.5;132.8;22.8
14.05.2024 17:00;577.7;786.4;136.3;159.5;23.4
14.05.2024 17:15;518.1;713.8;124.3;160.8;23.4
14.05.2024 17:30;320.3;59.6;41.4;153.9;23.4
14.05.2024 17:45;360.5;208.4;72.9;133.2;23.4
14.05.2024 18:00;448.5;478.5;109.0;161.1;23.2
14.05.2024 18:15;438.9;692.7;108.6;160.1;23.2
14.05.2024 18:30;363.6;677.1;91.8;113.0;23.2
14.05.2024 18:45;316.3;659.7;79.7;86.9;23.2
14.05.2024 19:00;283.8;639.1;73.2;82.2;21.9
14.05.2024 19:15;251.8;616.1;66.3;75.5;21.9
14.05.2024 19:30;226.1;589.5;59.6;74.8;21.9
14.05.2024 19:45;197.0;534.6;51.8;75.4;21.9
14.05.2024 20:00;171.6;522.2;45.3;68.0;20.7
14.05.2024 20:15;143.3;465.3;37.7;65.8;20.7
14.05.2024 20:30;112.0;413.8;28.5;53.7;20.7
14.05.2024 20:45;80.9;331.8;14.7;43.9;20.7
14.05.2024 21:00;54.7;272.0;3.2;31.5;18.9
14.05.2024 21:15;31.9;146.4;1.3;23.9;18.9
14.05.2024 21:30;24.2;170.6;1.0;18.5;18.9
14.05.2024 21:45;11.2;0.0;0.0;10.8;18.9
14.05.2024 22:00;1.8;0.0;0.0;4.5;16.9
14.05.2024 22:15;0.0;0.0;0.0;0.6;16.9
14.05.2024 22:30;0.0;0.0;0.0;0.2;16.9
14.05.2024 22:45;0.0;0.0;0.0;0.1;16.9
14.05.2024 23:00;0.0;0.0;0.0;0.0;14.3
14.05.2024 23:15;0.0;0.0;0.0;0.0;14.3
14.05.2024 23:30;0.0;0.0;0.0;0.0;14.3
14.05.2024 23:45;0.0;0.0;0.0;0.1;14.3
15.05.2024 00:00;0.0;0.0;0.0;0.0;13.4
15.05.2024 00:15;0.0;0.0;0.0;0.0;13.4
15.05.2024 00:30;0.0;0.0;0.0;0.0;13.4
15.05.2024 00:45;0.0;0.0;0.0;0.0;13.4
15.05.2024 01:00;0.0;0.0;0.0;0.0;11.8
15.05.2024 01:15;0.0;0.0;0.0;0.0;11.8
15.05.2024 01:30;0.0;0.0;0.0;0.0;11.8
15.05.2024 01:45;0.0;0.0;0.0;0.0;11.8
15.05.2024 02:00;0.0;0.0;0.0;0.1;9.5
15.05.2024 02:15;0.0;0.0;0.0;0.1;9.5
15.05.2024 02:30;0.0;0.0;0.0;0.0;9.5
15.05.2024 02:45;0.0;0.0;0.0;0.1;9.5
15.05.2024 03:00;0.0;0.0;0.0;0.0;10.1
15.05.2024 03:15;0.0;0.0;0.0;0.0;10.1
15.05.2024 03:30;0.0;0.0;0.0;0.0;10.1
15.05.2024 03:45;0.0;0.0;0.0;0.0;10.1
15.05.2024 04:00;0.0;0.0;0.0;0.2;9.1
15.05.2024 04:15;0.0;0.0;0.0;0.1;9.1
15.05.2024 04:30;0.0;0.0;0.0;1.9;9.1
15.05.2024 04:45;2.8;0.0;0.0;4.8;9.1
15.05.2024 05:00;6.9;0.9;0.8;8.8;8.5
15.05.2024 05:15;21.5;103.9;4.0;14.6;8.5
15.05.2024 05:30;37.3;194.9;10.9;19.3;8.5
15.05.2024 05:45;58.6;365.9;16.8;24.7;8.5
15.05.2024 06:00;82.9;447.1;23.8;29.4;9.4
15.05.2024 06:15;108.4;510.0;30.9;33.6;9.4
15.05.2024 06:30;135.6;562.6;38.6;37.2;9.4
15.05.2024 06:45;165.7;609.0;45.0;41.3;9.4
15.05.2024 07:00;195.2;647.5;51.8;44.6;11.1
15.05.2024 07:15;226.4;679.1;59.1;48.0;11.1
15.05.2024 07:30;259.6;708.5;68.0;51.7;11.1
15.05.2024 07:45;292.3;735.9;74.2;54.7;11.1
15.05.2024 08:00;325.7;759.6;82.2;57.7;13.4
15.05.2024 08:15;354.7;767.3;88.4;60.2;13.4
15.05.2024 08:30;386.6;782.7;96.0;62.3;13.4
15.05.2024 08:45;413.7;793.2;101.2;63.7;13.4
15.05.2024 09:00;446.8;815.2;108.7;65.7;15.4
15.05.2024 09:15;479.4;836.5;115.6;65.0;15.4
15.05.2024 09:30;500.8;841.6;120.2;71.0;15.4
15.05.2024 09:45;534.1;854.2;126.9;68.3;15.4
15.05.2024 10:00;559.6;864.1;130.6;67.0;17.7
15.05.2024 10:15;581.9;862.7;134.6;68.3;17.7
15.05.2024 10:30;607.7;871.2;138.6;70.0;17.7
15.05.2024 10:45;631.7;884.6;144.4;72.9;17.7
15.05.2024 11:00;645.8;877.8;146.9;74.9;18.8
15.05.2024 11:15;669.3;899.5;151.4;69.8;18.8
15.05.2024 11:30;685.7;893.5;154.3;72.3;18.8
15.05.2024 11:45;697.9;895.9;156.2;74.4;18.8
15.05.2024 12:00;707.1;894.8;158.2;75.6;20.2
15.05.2024 12:15;725.3;906.3;161.6;73.5;20.2
15.05.2024 12:30;734.1;910.5;163.5;72.1;20.2
15.05.2024 12:45;738.6;914.1;162.7;72.2;20.2
15.05.2024 13:00;746.9;917.8;163.6;72.9;21.6
15.05.2024 13:15;748.1;912.4;164.2;76.3;21.6
15.05.2024 13:30;725.4;871.5;159.1;80.5;21.6
15.05.2024 13:45;730.9;891.1;160.9;82.6;21.6
15.05.2024 14:00;735.2;900.1;161.4;75.7;21.7
15.05.2024 14:15;732.0;892.5;160.3;80.2;21.7
15.05.2024 14:30;683.6;831.2;151.2;91.5;21.7
15.05.2024 14:45;703.4;845.7;156.6;106.9;21.7
15.05.2024 15:00;658.7;739.1;145.3;120.1;22.4
15.05.2024 15:15;600.0;705.3;132.4;114.7;22.4
15.05.2024 15:30;678.1;872.6;151.1;90.8;22.4
15.05.2024 15:45;647.9;868.8;145.9;79.5;22.4
15.05.2024 16:00;629.7;874.8;142.7;73.5;22.5
15.05.2024 16:15;604.3;862.2;137.3;74.1;22.5
15.05.2024 16:30;579.5;855.1;131.9;72.2;22.5
15.05.2024 16:45;555.9;837.8;129.0;76.6;22.5
15.05.2024 17:00;483.4;718.3;111.2;98.3;21.8
15.05.2024 17:15;504.7;817.2;119.6;75.8;21.8
15.05.2024 17:30;474.5;814.0;113.5;71.7;21.8
15.05.2024 17:45;440.5;775.7;105.9;75.5;21.8
15.05.2024 18:00;416.2;774.6;101.4;74.5;21.8
15.05.2024 18:15;386.9;771.0;95.8;69.9;21.8
15.05.2024 18:30;355.1;755.3;89.2;66.1;21.8
15.05.2024 18:45;320.4;736.5;81.1;61.7;21.8
15.05.2024 19:00;285.7;702.1;74.0;59.2;21.0
15.05.2024 19:15;254.0;675.4;66.4;56.6;21.0
15.05.2024 19:30;214.4;608.7;55.8;52.3;21.0
15.05.2024 19:45;181.1;568.9;48.2;47.5;21.0
15.05.2024 20:00;157.6;546.9;43.0;44.0;19.6
15.05.2024 20:15;132.5;515.7;35.9;39.9;19.6
15.05.2024 20:30;107.7;481.7;28.2;36.2;19.6
15.05.2024 20:45;67.9;315.4;12.6;30.5;19.6
15.05.2024 21:00;55.9;332.3;1.6;25.6;18.3
15.05.2024 21:15;41.4;314.3;1.5;21.1;18.3
15.05.2024 21:30;18.9;133.4;0.9;15.4;18.3
15.05.2024 21:45;12.1;0.3;0.2;10.7;18.3
15.05.2024 22:00;4.1;0.0;0.0;6.9;16.7
15.05.2024 22:15;0.5;0.0;0.0;2.6;16.7
15.05.2024 22:30;0.0;0.0;0.0;0.8;16.7
15.05.2024 22:45;0.0;0.0;0.0;0.1;16.7
15.05.2024 23:00;0.0;0.0;0.0;0.0;14.8
15.05.2024 23:15;0.0;0.0;0.0;0.0;14.8
15.05.2024 23:30;0.0;0.0;0.0;0.0;14.8
15.05.2024 23:45;0.0;0.0;0.0;0.0;14.8
16.05.2024 00:00;0.0;0.0;0.0;0.0;13.1
16.05.2024 00:15;0.0;0.0;0.0;0.0;13.1
16.05.2024 00:30;0.0;0.0;0.0;0.0;13.1
16.05.2024 00:45;0.0;0.0;0.0;0.0;13.1
16.05.2024 01:00;0.0;0.0;0.0;0.0;12.1
16.05.2024 01:15;0.0;0.0;0.0;0.0;12.1
16.05.2024 01:30;0.0;0.0;0.0;0.5;12.1
16.05.2024 01:45;0.0;0.0;0.0;0.0;12.1
16.05.2024 02:00;0.0;0.0;0.0;0.1;11.2
16.05.2024 02:15;0.0;0.0;0.0;0.0;11.2
16.05.2024 02:30;0.0;0.0;0.0;0.3;11.2
16.05.2024 02:45;0.0;0.0;0.0;0.3;11.2
16.05.2024 03:00;0.0;0.0;0.0;0.0;10.8
16.05.2024 03:15;0.0;0.0;0.0;0.0;10.8
16.05.2024 03:30;0.0;0.0;0.0;0.0;10.8
16.05.2024 03:45;0.0;0.0;0.0;0.0;10.8
16.05.2024 04:00;0.0;0.0;0.0;0.0;10.4
16.05.2024 04:15;0.0;0.0;0.0;1.2;10.4
16.05.2024 04:30;2.0;0.0;0.1;4.2;10.4
16.05.2024 04:45;5.3;0.0;1.0;7.1;10.4
16.05.2024 05:00;11.1;7.9;2.8;13.2;10.0
16.05.2024 05:15;28.7;74.8;8.2;19.5;10.0
16.05.2024 05:30;46.3;227.7;14.2;25.3;10.0
16.05.2024 05:45;61.0;337.9;17.8;29.8;10.0
16.05.2024 06:00;87.8;428.6;25.0;35.6;10.3
16.05.2024 06:15;112.5;485.0;32.0;39.8;10.3
16.05.2024 06:30;133.2;508.3;37.0;44.1;10.3
16.05.2024 06:45;152.5;512.9;40.9;47.6;10.3
16.05.2024 07:00;176.0;538.4;47.0;51.7;11.9
16.05.2024 07:15;216.5;610.7;57.7;54.5;11.9
16.05.2024 07:30;251.7;657.4;65.5;57.6;11.9
16.05.2024 07:45;284.1;684.5;72.5;61.3;11.9
16.05.2024 08:00;309.4;688.0;78.3;64.7;14.3
16.05.2024 08:15;341.4;713.9;85.0;67.8;14.3
16.05.2024 08:30;381.3;748.0;93.6;71.3;14.3
16.05.2024 08:45;414.6;767.9;102.2;74.7;14.3
16.05.2024 09:00;448.9;790.2;109.4;77.0;17.0
16.05.2024 09:15;475.4;799.2;115.4;80.5;17.0
16.05.2024 09:30;494.6;786.1;118.4;82.7;17.0
16.05.2024 09:45;517.7;795.2;123.4;85.2;17.0
16.05.2024 10:00;539.6;796.6;126.5;86.9;18.7
16.05.2024 10:15;572.7;817.2;133.5;88.7;18.7
16.05.2024 10:30;603.3;836.1;139.7;90.6;18.7
16.05.2024 10:45;627.0;843.9;143.3;94.6;18.7
16.05.2024 11:00;647.9;844.8;147.5;97.8;20.6
16.05.2024 11:15;667.1;847.7;152.0;105.8;20.6
16.05.2024 11:30;669.4;803.4;149.6;112.0;20.6
16.05.2024 11:45;665.1;802.0;149.5;113.9;20.6
16.05.2024 12:00;683.8;815.0;155.6;114.1;22.4
16.05.2024 12:15;691.7;815.6;154.2;107.5;22.4
16.05.2024 12:30;671.8;794.4;149.7;99.4;22.4
16.05.2024 12:45;738.0;886.7;163.0;91.7;22.4
16.05.2024 13:00;742.0;888.7;164.0;86.8;23.6
16.05.2024 13:15;740.7;887.7;162.8;84.6;23.6
16.05.2024 13:30;742.4;891.3;163.0;82.3;23.6
16.05.2024 13:45;736.6;885.3;0.0;82.8;23.6
16.05.2024 14:00;733.5;887.7;0.0;83.7;24.4
16.05.2024 14:15;725.7;875.3;0.0;85.3;24.4
16.05.2024 14:30;717.4;876.4;0.0;83.2;24.4
16.05.2024 14:45;706.3;871.9;0.0;83.6;24.4
16.05.2024 15:00;691.2;865.0;0.0;83.7;24.2
16.05.2024 15:15;671.7;853.0;0.0;84.9;24.2
16.05.2024 15:30;656.9;852.9;0.0;84.2;24.2
16.05.2024 15:45;633.8;833.1;112.0;86.4;24.2
16.05.2024 16:00;613.9;832.8;145.5;85.0;24.4
